ID,Name,Location,Difficulty,Rating,Length,Gain,Route,Keywords,Link,img1,img2,img3
rabbit-lane,Cleveland Dam Loop from Rabbit Lane,Capilano River Regional Park,moderate,4.5,5.1,205,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Dog friendly, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/rabbit-lane?ref=result-card,rabbit-lane-0.jpg,rabbit-lane-1.jpg,rabbit-lane-2.jpg
halliday-ridge-trail,Halliday Ridge Trail,Mount Parke Regional Park,moderate,4.2,3.2,148,Loop,"Hiking, Nature trips, Walking, Dog friendly, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/halliday-ridge-trail?ref=result-card,halliday-ridge-trail-0.jpg,halliday-ridge-trail-1.jpg,halliday-ridge-trail-2.jpg
moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw,"Moonrakers Classic Short (Arrowhead, Tonight Tequila, Tower Road, Bear Claw)",Moonraker Trails Recreation Site,moderate,3.8,8,165,Loop,"Dogs on leash, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw?ref=result-card,moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw-0.jpg,moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw-1.jpg,moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw-2.jpg
cliff-trail,Cliff Trail,Mount Geoffrey Escarpment Provincial Park,moderate,4.6,6,273,Out & Back,"Hiking, Mountain biking, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cliff-trail?ref=result-card,cliff-trail-0.jpg,cliff-trail-1.jpg,cliff-trail-2.jpg
1912-mill-site-via-ballantree-and-kildonan-trail-loop,1912 Mill Site via Ballantree and Kildonan Trail Loop,Ballantree Park,moderate,3.7,2.9,148,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Running, Forest, Views, Wildlife, Historic site",https://www.alltrails.com/trail/canada/british-columbia/1912-mill-site-via-ballantree-and-kildonan-trail-loop?ref=result-card,1912-mill-site-via-ballantree-and-kildonan-trail-loop-0.jpg,1912-mill-site-via-ballantree-and-kildonan-trail-loop-1.jpg,1912-mill-site-via-ballantree-and-kildonan-trail-loop-2.jpg
brigade-lake-trail,Brigade Lake Trail ,"Alberni-Clayoquot Regional, British Columbia",moderate,3.8,10,887,Out & Back,"Backpacking, Camping, Fishing, Hiking, Nature trips, Snowshoeing, Dog friendly, Forest, Lake, River, Views, Wildflowers, Wildlife, Blowdown, Over grown, Washed out",https://www.alltrails.com/trail/canada/british-columbia/brigade-lake-trail?ref=result-card,brigade-lake-trail-0.jpg,brigade-lake-trail-1.jpg,brigade-lake-trail-2.jpg
whats-up-coc-ecoterrorist-green-blue-loop,What's Up Doc &amp; EcoTerrorist (green/blue) Loop,"Fernie, British Columbia",moderate,3.9,4.3,168,Loop,"Mountain biking, Nature trips, Walking, Bird watching, Dog friendly, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/whats-up-coc-ecoterrorist-green-blue-loop?ref=result-card,whats-up-coc-ecoterrorist-green-blue-loop-0.jpg,whats-up-coc-ecoterrorist-green-blue-loop-1.jpg,whats-up-coc-ecoterrorist-green-blue-loop-2.jpg
frozen-lake--2,Lower Elk Lake and Frozen Lake Loop,Elk Lakes Provincial Park,moderate,4.4,13.7,994,Loop,"Camping, Hiking, Nature trips, Walking, Running, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/frozen-lake--2?ref=result-card,frozen-lake--2-0.jpg,frozen-lake--2-1.jpg,frozen-lake--2-2.jpg
broom-hill-and-kemp-lake-via-wetland-trail,Broom Hill and Kemp Lake via Wetland Trail,"Capital H , British Columbia",moderate,4.5,9,270,Out & Back,"Kid friendly, Hiking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/broom-hill-and-kemp-lake-via-wetland-trail?ref=result-card,broom-hill-and-kemp-lake-via-wetland-trail-0.jpg,broom-hill-and-kemp-lake-via-wetland-trail-1.jpg,broom-hill-and-kemp-lake-via-wetland-trail-2.jpg
island-lake-from-mount-fernie-park-road,Island Lake from Mount Fernie Park Road,"Regional District of East Kootenay, British Columbia",moderate,4.7,4.8,248,Out & Back,"Hiking, Nature trips, Walking, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/island-lake-from-mount-fernie-park-road?ref=result-card,island-lake-from-mount-fernie-park-road-0.jpg,island-lake-from-mount-fernie-park-road-1.jpg,island-lake-from-mount-fernie-park-road-2.jpg
goat-lake-trail--2,Goat Lake Trail,Cathedral Provincial Park,moderate,4,11.3,452,Out & Back,"Hiking, Forest, Lake, Views, Rocky, No dogs",https://www.alltrails.com/trail/canada/british-columbia/goat-lake-trail--2?ref=result-card,goat-lake-trail--2-0.jpg,goat-lake-trail--2-1.jpg,goat-lake-trail--2-2.jpg
cranbrook-mountain-trail,Cranbrook Mountain Trail ,"Cranbrook, British Columbia",moderate,4,8.9,766,Out & Back,"Hiking, Nature trips, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cranbrook-mountain-trail?ref=result-card,cranbrook-mountain-trail-0.jpg,cranbrook-mountain-trail-1.jpg,cranbrook-mountain-trail-2.jpg
wetland-and-lucifers-crank-trail,Wetland and Lucifer's Crank Trail,"Capital H , British Columbia",moderate,4.1,7.2,228,Loop,"Hiking, Running, Forest, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/wetland-and-lucifers-crank-trail?ref=result-card,wetland-and-lucifers-crank-trail-0.jpg,wetland-and-lucifers-crank-trail-1.jpg,wetland-and-lucifers-crank-trail-2.jpg
pond-loop-38dd-twista-loop-trail,"Pond Loop, 38DD, Twista Loop Trail",Kalamalka Lake Provincial Park,moderate,4,3.9,194,Loop,"Hiking, Mountain biking, Nature trips, Bird watching, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/pond-loop-38dd-twista-loop-trail?ref=result-card,pond-loop-38dd-twista-loop-trail-0.jpg,pond-loop-38dd-twista-loop-trail-1.jpg,pond-loop-38dd-twista-loop-trail-2.jpg
margaret-falls-to-reinecker-creek-trail,Margaret Falls to Reinecker Creek Trail,Herald Provincial Park,moderate,4,11.1,461,Out & Back,"Hiking, Running, Forest, Views, Wildlife, Snow",https://www.alltrails.com/trail/canada/british-columbia/margaret-falls-to-reinecker-creek-trail?ref=result-card,margaret-falls-to-reinecker-creek-trail-0.jpg,margaret-falls-to-reinecker-creek-trail-1.jpg,margaret-falls-to-reinecker-creek-trail-2.jpg
dilemma-mtb-trail,Dilemma MTB Trail,"Fraser Valley Regional, British Columbia",moderate,4.3,2.7,233,Out & Back,"Mountain biking, Dog friendly, Forest, Views, Blowdown, Rocky",https://www.alltrails.com/trail/canada/british-columbia/dilemma-mtb-trail?ref=result-card,dilemma-mtb-trail-0.jpg,dilemma-mtb-trail-1.jpg,dilemma-mtb-trail-2.jpg
frenchman-s-ridge--2,Frenchman's Ridge,"Golden, British Columbia",moderate,3.1,2.6,371,Loop,"Hiking, Nature trips, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/frenchman-s-ridge--2?ref=result-card,frenchman-s-ridge--2-0.jpg,frenchman-s-ridge--2-1.jpg,frenchman-s-ridge--2-2.jpg
boivin-creek-trail,Boivin Creek Trail,"Elkford, British Columbia",moderate,4.4,8.5,580,Out & Back,"Hiking, Mountain biking, Nature trips, Walking, Running, Forest, River, Views, Wildlife, Muddy, Snow",https://www.alltrails.com/trail/canada/british-columbia/boivin-creek-trail?ref=result-card,boivin-creek-trail-0.jpg,boivin-creek-trail-1.jpg,boivin-creek-trail-2.jpg
rusty-chainsaw-loop,Rusty Chainsaw Loop,"Trail, British Columbia",moderate,4.4,7.4,293,Loop,"Hiking, Mountain biking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/rusty-chainsaw-loop?ref=result-card,rusty-chainsaw-loop-0.jpg,rusty-chainsaw-loop-1.jpg,rusty-chainsaw-loop-2.jpg
the-lizard,The Lizard,"Sicamous, British Columbia",moderate,3.5,1.6,133,Out & Back,"Hiking, Mountain biking, Nature trips, Snowshoeing, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/the-lizard?ref=result-card,the-lizard-0.jpg,the-lizard-1.jpg,the-lizard-2.jpg
mary-s-peak-and-puzzle-peak-via-grass-lake-trail,Mary's Peak and Puzzle Peak via Grass Lake Trail,Sea to Sea Regional Park,moderate,3.9,17.1,790,Loop,"Dogs on leash, Hiking, Nature trips, Bird watching, Forest, Lake, River, Views",https://www.alltrails.com/trail/canada/british-columbia/mary-s-peak-and-puzzle-peak-via-grass-lake-trail?ref=result-card,mary-s-peak-and-puzzle-peak-via-grass-lake-trail-0.jpg,mary-s-peak-and-puzzle-peak-via-grass-lake-trail-1.jpg,mary-s-peak-and-puzzle-peak-via-grass-lake-trail-2.jpg
smallwood-trail,Smallwood Trail,Kokanee Glacier Provincial Park,moderate,3.6,3.5,214,Out & Back,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Views, Wildflowers, Wildlife, Muddy, Rocky, No dogs",https://www.alltrails.com/trail/canada/british-columbia/smallwood-trail?ref=result-card,smallwood-trail-0.jpg,smallwood-trail-1.jpg,smallwood-trail-2.jpg
false-creek-loop-via-mount-pleasant-community-centre,False Creek Loop via Mount Pleasant Community Centre,"Vancouver, British Columbia",moderate,3.7,12.1,126,Loop,"Dogs on leash, Hiking, Walking, Running, Lake, Paved, Views",https://www.alltrails.com/trail/canada/british-columbia/false-creek-loop-via-mount-pleasant-community-centre?ref=result-card,false-creek-loop-via-mount-pleasant-community-centre-0.jpg,false-creek-loop-via-mount-pleasant-community-centre-1.jpg,false-creek-loop-via-mount-pleasant-community-centre-2.jpg
bere-point-trail,Bere Point Trail,Bere Point Regional Park,moderate,4.2,10.5,287,Out & Back,"Hiking, Nature trips, Walking, Beach, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/bere-point-trail?ref=result-card,bere-point-trail-0.jpg,bere-point-trail-1.jpg,bere-point-trail-2.jpg
meat-sweats-and-jersey-shore-dh-mtb-trails,Meat Sweats and Jersey Shore DH MTB Trails,Cypress Provincial Park,moderate,4,2.4,39,Point to point,"Mountain biking, Forest, Views, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/meat-sweats-and-jersey-shore-dh-mtb-trails?ref=result-card,meat-sweats-and-jersey-shore-dh-mtb-trails-0.jpg,meat-sweats-and-jersey-shore-dh-mtb-trails-1.jpg,meat-sweats-and-jersey-shore-dh-mtb-trails-2.jpg
turbine-canyon-campground-via-beatty-lake-trail,Turbine Canyon Campground via Beatty Lake Trail,Height of the Rockies Provincial Park,moderate,5,10.3,799,Point to point,"Backpacking, Camping, Hiking, Nature trips, Forest, Lake, Views, Wildflowers, Wildlife, Bugs",https://www.alltrails.com/trail/canada/british-columbia/turbine-canyon-campground-via-beatty-lake-trail?ref=result-card,turbine-canyon-campground-via-beatty-lake-trail-0.jpg,turbine-canyon-campground-via-beatty-lake-trail-1.jpg,turbine-canyon-campground-via-beatty-lake-trail-2.jpg
bergeron-cliffs-trail,Bergeron Cliffs Trail,"Tumbler Ridge, British Columbia",moderate,4.6,5.5,386,Out & Back,"Dogs on leash, Hiking, Nature trips, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/bergeron-cliffs-trail?ref=result-card,bergeron-cliffs-trail-0.jpg,bergeron-cliffs-trail-1.jpg,bergeron-cliffs-trail-2.jpg
kitchener,Mount Kitchener,"Sayward, British Columbia",moderate,4,5.3,568,Out & Back,"Camping, Hiking, Nature trips, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/kitchener?ref=result-card,kitchener-0.jpg,kitchener-1.jpg,kitchener-2.jpg
vermillion-peak,Vermilion Peak,Banff National Park,moderate,4.8,6.3,"1,130",Out & Back,"Hiking, Nature trips, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/vermillion-peak?ref=result-card,vermillion-peak-0.jpg,vermillion-peak-1.jpg,vermillion-peak-2.jpg
batchelor-hills-loop,Batchelor Hills Loop,Lac Du Bois Grasslands Provincial Park,moderate,4.2,10.1,304,Loop,"Dogs on leash, Hiking, Nature trips, Running, River, Views, Wildflowers, Wildlife, No shade",https://www.alltrails.com/trail/canada/british-columbia/batchelor-hills-loop?ref=result-card,batchelor-hills-loop-0.jpg,batchelor-hills-loop-1.jpg,batchelor-hills-loop-2.jpg
baldy-summit-to-gillys-cabin,Baldy Summit to Gilly’s Cabin,"Osoyoos, British Columbia",moderate,4.3,11.3,596,Loop,"Nature trips, Snowshoeing, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/baldy-summit-to-gillys-cabin?ref=result-card,baldy-summit-to-gillys-cabin-0.jpg,baldy-summit-to-gillys-cabin-1.jpg,baldy-summit-to-gillys-cabin-2.jpg
maple-mountain-park-road,Maple Mountain Park Road,Osborne Bay Park,moderate,3.3,10.5,412,Out & Back,"Dogs on leash, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/maple-mountain-park-road?ref=result-card,maple-mountain-park-road-0.jpg,maple-mountain-park-road-1.jpg,maple-mountain-park-road-2.jpg
wetland-trail,Wetland Trail,"Capital H , British Columbia",moderate,4.6,6.6,224,Out & Back,"Kid friendly, Hiking, Walking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/wetland-trail?ref=result-card,wetland-trail-0.jpg,wetland-trail-1.jpg,wetland-trail-2.jpg
white-lake-provincial-park-bastion-ivy-fire-trail,White Lake Provincial Park &amp; Bastion-Ivy Fire Trail,White Lake Provincial Park,moderate,3.7,19.8,581,Out & Back,"Backpacking, Camping, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Dog friendly, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/white-lake-provincial-park-bastion-ivy-fire-trail?ref=result-card,white-lake-provincial-park-bastion-ivy-fire-trail-0.jpg,white-lake-provincial-park-bastion-ivy-fire-trail-1.jpg,white-lake-provincial-park-bastion-ivy-fire-trail-2.jpg
short-n-curly-loop,Short N' Curly Loop,Cumberland Community Forest,moderate,4.7,2.1,38,Out & Back,"Dogs on leash, Kid friendly, Hiking, Bird watching, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/short-n-curly-loop?ref=result-card,short-n-curly-loop-0.jpg,short-n-curly-loop-1.jpg,short-n-curly-loop-2.jpg
deep-cove-look-out-loop-via-perimeter-trail,Deep Cove Lookout Loop via Perimeter Trail,Mount Seymour Provincial Park,moderate,3.2,6.3,276,Loop,"Dogs on leash, Hiking, Nature trips, Bird watching, Running, Forest, Lake, Views, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/deep-cove-look-out-loop-via-perimeter-trail?ref=result-card,deep-cove-look-out-loop-via-perimeter-trail-0.jpg,deep-cove-look-out-loop-via-perimeter-trail-1.jpg,deep-cove-look-out-loop-via-perimeter-trail-2.jpg
pictograph-hike,Skaha Bluffs Pictographs,Skaha Bluffs Provincial Park,moderate,3.8,5.6,262,Out & Back,"Hiking, Walking, Forest, Views, Wildflowers, Wildlife, Over grown, Rocky",https://www.alltrails.com/trail/canada/british-columbia/pictograph-hike?ref=result-card,pictograph-hike-0.jpg,pictograph-hike-1.jpg,pictograph-hike-2.jpg
kvr-trail-from-penticton-to-railway-trestles,KVR Trail from Penticton to Railway Trestles,"Okanagan-Similkameen F, British Columbia",moderate,3.9,11.7,282,Out & Back,"Hiking, Nature trips, Road biking, Rails trails, Views",https://www.alltrails.com/trail/canada/british-columbia/kvr-trail-from-penticton-to-railway-trestles?ref=result-card,kvr-trail-from-penticton-to-railway-trestles-0.jpg,kvr-trail-from-penticton-to-railway-trestles-1.jpg,kvr-trail-from-penticton-to-railway-trestles-2.jpg
wilderness-trail,Birkenhead Lake Trail,Birkenhead Lake Provincial Park,moderate,3.8,13.8,626,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Bird watching, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/wilderness-trail?ref=result-card,wilderness-trail-0.jpg,wilderness-trail-1.jpg,wilderness-trail-2.jpg
highland-road-and-panhandle-trail,Highland Road and Panhandle Trail,Francis King Regional Park,moderate,3.7,3.5,86,Loop,"Kid friendly, Hiking, Nature trips, Walking, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/highland-road-and-panhandle-trail?ref=result-card,highland-road-and-panhandle-trail-0.jpg,highland-road-and-panhandle-trail-1.jpg,highland-road-and-panhandle-trail-2.jpg
flower-springs,Flower Springs Lake Trail,Flower Springs Lake,moderate,4.8,11.4,332,Out & Back,"Hiking, Nature trips, Walking, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/flower-springs?ref=result-card,flower-springs-0.jpg,flower-springs-1.jpg,flower-springs-2.jpg
mount-tzouhalem-and-tzouhalem,Mount Tzouhalem and Tzouhalem,Mount Tzouhalem Municipal Forest,moderate,4.2,12.9,534,Loop,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/mount-tzouhalem-and-tzouhalem?ref=result-card,mount-tzouhalem-and-tzouhalem-0.jpg,mount-tzouhalem-and-tzouhalem-1.jpg,mount-tzouhalem-and-tzouhalem-2.jpg
laburnum-trails,Laburnum Trails,"Qualicum Beach, British Columbia",moderate,3.9,2.7,69,Loop,"Hiking, Mountain biking, Running, Forest",https://www.alltrails.com/trail/canada/british-columbia/laburnum-trails?ref=result-card,laburnum-trails-0.jpg,laburnum-trails-1.jpg,laburnum-trails-2.jpg
blue-mountain-riding-area-trails,Blue Mountain Riding Area Trails,"Maple Ridge, British Columbia",moderate,3.5,20.3,700,Out & Back,"OHV/Off-road driving, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/blue-mountain-riding-area-trails?ref=result-card,blue-mountain-riding-area-trails-0.jpg,blue-mountain-riding-area-trails-1.jpg,blue-mountain-riding-area-trails-2.jpg
corduroy-bombardier-lorax-and-smokin-bobo,"Corduroy, Bombardier, Lorax, and Smokin' Bobo",Mission Municipal Forest,moderate,3.3,5.8,306,Loop,"Hiking, Mountain biking, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/corduroy-bombardier-lorax-and-smokin-bobo?ref=result-card,corduroy-bombardier-lorax-and-smokin-bobo-0.jpg,corduroy-bombardier-lorax-and-smokin-bobo-1.jpg,corduroy-bombardier-lorax-and-smokin-bobo-2.jpg
woodward-and-illahie-trail-loop-to-mount-newman-and-pickles-bluff,Woodward and Illahie Trail Loop to Mount Newman and Pickles' Bluff,John Dean Provincial Park,moderate,4.1,3.7,209,Loop,"Hiking, Nature trips, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/woodward-and-illahie-trail-loop-to-mount-newman-and-pickles-bluff?ref=result-card,woodward-and-illahie-trail-loop-to-mount-newman-and-pickles-bluff-0.jpg,woodward-and-illahie-trail-loop-to-mount-newman-and-pickles-bluff-1.jpg,woodward-and-illahie-trail-loop-to-mount-newman-and-pickles-bluff-2.jpg
telemark-panorama-snow-shoe-trail,Telemark Panorama Snow Shoe Trail,Telemark Cross Country Ski Trails Recreation Site,moderate,4.3,6.1,192,Loop,"Nature trips, Snowshoeing, Forest",https://www.alltrails.com/trail/canada/british-columbia/telemark-panorama-snow-shoe-trail?ref=result-card,telemark-panorama-snow-shoe-trail-0.jpg,telemark-panorama-snow-shoe-trail-1.jpg,telemark-panorama-snow-shoe-trail-2.jpg
tain-to-galena-caves,Gass Mountain to Galena Caves via Memory Lake Trail,Don Getty Wildland Provincial Park,moderate,3.8,10.6,532,Loop,"Hiking, Nature trips, Bird watching, Cave, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/alberta/gass-mountain-to-galena-caves?ref=result-card,tain-to-galena-caves-0.jpg,tain-to-galena-caves-1.jpg,tain-to-galena-caves-2.jpg
holzworth-meadows,Holzworth Meadows,"Peace River, British Columbia",moderate,4.4,7.6,591,Loop,"Hiking, Walking, Forest, River, Views, Rocky, Snow",https://www.alltrails.com/trail/canada/british-columbia/holzworth-meadows?ref=result-card,holzworth-meadows-0.jpg,holzworth-meadows-1.jpg,holzworth-meadows-2.jpg
loon-lake-via-silver-valley-rd,Loon Lake via Silver Valley Rd,UBC Malcolm Knapp Research Forest,moderate,3.9,16.1,358,Loop,"Hiking, Bird watching, Forest, Lake, Views, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/loon-lake-via-silver-valley-rd?ref=result-card,loon-lake-via-silver-valley-rd-0.jpg,loon-lake-via-silver-valley-rd-1.jpg,loon-lake-via-silver-valley-rd-2.jpg
approach-to-table-mountain-chalet,Trophy Chalet,"Clearwater, British Columbia",moderate,4.8,6.3,475,Out & Back,"Hiking, Forest, Views, Snow",https://www.alltrails.com/trail/canada/british-columbia/approach-to-table-mountain-chalet?ref=result-card,approach-to-table-mountain-chalet-0.jpg,approach-to-table-mountain-chalet-1.jpg,approach-to-table-mountain-chalet-2.jpg
robinson-lake-trail,Robinson Lake Trail,"Kitimat, British Columbia",moderate,4.8,7.7,363,Out & Back,"Hiking, Nature trips, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/robinson-lake-trail?ref=result-card,robinson-lake-trail-0.jpg,robinson-lake-trail-1.jpg,robinson-lake-trail-2.jpg
south-slope-trail,South Slope Trail,Pinecone Burke Provincial Park ,moderate,3.6,7.4,521,Loop,"Hiking, Nature trips, Walking, Bird watching, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/south-slope-trail?ref=result-card,south-slope-trail-0.jpg,south-slope-trail-1.jpg,south-slope-trail-2.jpg
englishman-river-channel-and-clay-banks-trail-loop,Englishman River Channel and Clay Banks Trail Loop,"Nanaimo F, British Columbia",moderate,3.5,5.3,93,Loop,"Kid friendly, Hiking, Nature trips, Bird watching, Dog friendly, Forest, River, Views, Wildlife, Muddy",https://www.alltrails.com/trail/canada/british-columbia/englishman-river-channel-and-clay-banks-trail-loop?ref=result-card,englishman-river-channel-and-clay-banks-trail-loop-0.jpg,englishman-river-channel-and-clay-banks-trail-loop-1.jpg,englishman-river-channel-and-clay-banks-trail-loop-2.jpg
prickly-pear-ponderosa-ridge-sunset-upper-doug-daws-and-red-tail-trails,"Prickly Pear, Ponderosa, Ridge, Sunset, Upper Doug Daws, and Red Tail Trails",Kenna Cartwright Nature Park,moderate,4.1,9.3,332,Loop,"Hiking, Nature trips, Walking, Running",https://www.alltrails.com/trail/canada/british-columbia/prickly-pear-ponderosa-ridge-sunset-upper-doug-daws-and-red-tail-trails?ref=result-card,prickly-pear-ponderosa-ridge-sunset-upper-doug-daws-and-red-tail-trails-0.jpg,prickly-pear-ponderosa-ridge-sunset-upper-doug-daws-and-red-tail-trails-1.jpg,prickly-pear-ponderosa-ridge-sunset-upper-doug-daws-and-red-tail-trails-2.jpg
slocan-evans-trail,Slocan-Evans Trail,Valhalla Provincial Park,moderate,4.2,8.2,234,Out & Back,"Backpacking, Camping, Hiking, Lake, River, No dogs",https://www.alltrails.com/trail/canada/british-columbia/slocan-evans-trail?ref=result-card,slocan-evans-trail-0.jpg,slocan-evans-trail-1.jpg,slocan-evans-trail-2.jpg
bc-parkway,BC Parkway,"Burnaby, British Columbia",moderate,3.5,15.6,151,Point to point,"Hiking, Mountain biking, Walking, Partially paved, Views",https://www.alltrails.com/trail/canada/british-columbia/bc-parkway?ref=result-card,bc-parkway-0.jpg,bc-parkway-1.jpg,bc-parkway-2.jpg
hunter-trail-right-fork,Hunter Trail: Right Fork,"Mission, British Columbia",moderate,3.6,8.2,360,Out & Back,"Hiking, Nature trips, Bird watching, Forest, Lake, Views, Wildlife, Bugs",https://www.alltrails.com/trail/canada/british-columbia/hunter-trail-right-fork?ref=result-card,hunter-trail-right-fork-0.jpg,hunter-trail-right-fork-1.jpg,hunter-trail-right-fork-2.jpg
rose-valley-ohv-loop,Rose Valley OHV Loop,"West Kelowna, British Columbia",moderate,4.3,22.2,"1,110",Loop,"OHV/Off-road driving, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/rose-valley-ohv-loop?ref=result-card,rose-valley-ohv-loop-0.jpg,rose-valley-ohv-loop-1.jpg,rose-valley-ohv-loop-2.jpg
ammonite-falls-lake-view,Ammonite Falls Lake View,Benson Creek Falls Regional Park ,moderate,4.1,6,271,Loop,"Hiking, Nature trips, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/ammonite-falls-lake-view?ref=result-card,ammonite-falls-lake-view-0.jpg,ammonite-falls-lake-view-1.jpg,ammonite-falls-lake-view-2.jpg
wreck-beach-and-foreshore-trail,Wreck Beach and Foreshore Trail,"Greater Vancouver A, British Columbia",moderate,3.9,6.8,112,Out & Back,"Hiking, Nature trips, Bird watching, Beach, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/wreck-beach-and-foreshore-trail?ref=result-card,wreck-beach-and-foreshore-trail-0.jpg,wreck-beach-and-foreshore-trail-1.jpg,wreck-beach-and-foreshore-trail-2.jpg
locomotion-jughead-and-the-link,"Locomotion, Jughead, and the Link","Parksville, British Columbia",moderate,3.8,7.2,185,Loop,"Hiking, Mountain biking, Walking, Running, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/locomotion-jughead-and-the-link?ref=result-card,locomotion-jughead-and-the-link-0.jpg,locomotion-jughead-and-the-link-1.jpg,locomotion-jughead-and-the-link-2.jpg
mountain-station-trails,"Great Northern, Evening Ridge and Mountain Station","Nelson, British Columbia",moderate,4.3,6.3,326,Loop,"Mountain biking, Nature trips, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/mountain-station-trails?ref=result-card,mountain-station-trails-0.jpg,mountain-station-trails-1.jpg,mountain-station-trails-2.jpg
fire-mountain--3,Fire Mountain ,"Kitimat, British Columbia",moderate,4.1,3.1,274,Out & Back,"Hiking, Nature trips, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/fire-mountain--3?ref=result-card,fire-mountain--3-0.jpg,fire-mountain--3-1.jpg,fire-mountain--3-2.jpg
deeks-bluff-via-howe-sound-crest-trail,Deeks Bluff via Howe Sound Crest Trail,Cypress Provincial Park,moderate,2.8,10,496,Loop,"Hiking, Nature trips, Bird watching, Forest, Wildflowers, Wildlife, Over grown",https://www.alltrails.com/trail/canada/british-columbia/deeks-bluff-via-howe-sound-crest-trail?ref=result-card,deeks-bluff-via-howe-sound-crest-trail-0.jpg,deeks-bluff-via-howe-sound-crest-trail-1.jpg,deeks-bluff-via-howe-sound-crest-trail-2.jpg
shock-treatment-two-trees-ruffles-and-emergency-1-trail,"Shock Treatment, Two Trees, Ruffles and Emergency 1 Trail ",Mount Work Regional Park,moderate,3.7,4.3,95,Loop,"Kid friendly, Hiking, Mountain biking, Nature trips, Bird watching, Dog friendly, Forest, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/shock-treatment-two-trees-ruffles-and-emergency-1-trail?ref=result-card,shock-treatment-two-trees-ruffles-and-emergency-1-trail-0.jpg,shock-treatment-two-trees-ruffles-and-emergency-1-trail-1.jpg,shock-treatment-two-trees-ruffles-and-emergency-1-trail-2.jpg
